index,명칭,행정 구,분류3,행정구 번호,카테고리 번호,상세주소,이미지 URL,소개
175,보라매공원,동작구,공원,20,6,서울 동작구 신대방동 722,https://search3.kakaocdn.net/argon/130x130_85_c/JV3NfgnZT9K,보라매 공원(영어: Boramae Park)은 서울특별시 동작구와 관악구에 있는 공원이다. 동작구가 보라매공원 면적의 95%를 관할하고 있다.
176,사육신공원,동작구,공원,20,6,서울 동작구 노량진동 155-1,https://search4.kakaocdn.net/argon/130x130_85_c/KX1FA5ycGg2,"사육신 공원(死六臣公園)은 서울특별시 동작구 노량진동에 있는 사육신묘와 그 외 사육신비 등이 안장된 공원이다. 원래 이곳에 있던 성삼문·이개·박팽년·김문기의 묘에, 하위지·유성원의 가묘를 새로 조성하였다.

"
178,상도공원,동작구,공원,20,6,서울 동작구 상도동 900-5,https://search3.kakaocdn.net/argon/130x130_85_c/CQlnT8g8zfa,"올림픽공원은 대한민국 서울특별시 송파구 올림픽로 424 (방이동 88-2)에 있는 공원이다. 1988년 서울 올림픽을 위해 건설되었으며, 현재는 일반적인 종합 공원으로 이용되고 있다. 사이클·역도·펜싱·수영·체조·테니스 등 6개의 경기장 등의 경기 시설과 소마미술관 등 다양한 문화 시설들이 함께 있다. 올림픽 공원 건설 도중 발굴된 백제 유적지 몽촌토성은 공원 내에 자리하고 있다. 올림픽공원은 야외조각공원을 비롯하여 88놀이마당, 음악 분수 등과 같은 휴식 공간이 조성되어 있다. 기타 주요 시설로는 올림픽회관, 올림픽 파크텔, 몽촌 역사관 등 각종 편익시설이 구비되어 있다."
180,창경궁홍화문,종로구,유적지,1,3,서울 종로구 와룡동 2-1,https://search4.kakaocdn.net/argon/130x130_85_c/66KPZEUNk2t,"홍화문(弘化門)은 창경궁의 정문이다. 조선 시대 초기의 양식을 보이며, 안정되고 차분한 인상을 주는 조선 중기에 만들어진 대문이다. 대한민국의 보물 제384호로 지정되어 있다.현재 코로나바이러스로 인해 창경궁을 비롯한 경복궁,창덕궁,덕수궁등이 문을 닫았다.

"
181,창덕궁과후원,종로구,유적지,1,3,서울 종로구 와룡동 2-71,https://search4.kakaocdn.net/argon/130x130_85_c/DW1NLOfdHX1,"창덕궁(昌德宮)은 대한민국 서울특별시의 북악산 왼쪽 봉우리인 응봉자락에 자리 잡고 있는 조선 시대 궁궐로 동쪽으로 창경궁과 맞닿아 있다. 경복궁의 동쪽에 있어서 조선 시대에는 창경궁과 더불어 동궐(東闕)이라 불렀다. 창덕궁은 비교적 원형이 잘 보존되어 있는 중요한 고궁이며, 특히 창덕궁 후원은 한국의 유일한 궁궐후원이라는 점과 한국의 정원을 대표한다는 점에서 그 가치가 높다. 1997년에 유네스코가 지정한 세계문화유산으로 등록되었다.
창덕궁은 고려 시대 궁궐의 전통을 이어받았고, 개성의 송악산의 만월대처럼 자연 지형에 맞추어 산자락에 지어졌다. 보통 궁궐은 인위적으로 존엄성과 권위를 드러내도록 건축되지만 창덕궁은 이러한 얽매임 없이 북악산의 줄기인 응봉의 산자락 생긴 모양에 맞추어 적절하게 궁궐의 기능을 배치하였다.창덕궁은 정궁인 경복궁보다 오히려 더 많이 쓰인 궁궐이다. 임진왜란 때 소실된 이후 다시 지어졌고, 1868년 경복궁이 다시 지어질 때까지 경복궁의 역할을 대체하여 임금이 거처하며 나라를 다스리는 정궁이 되었다. 일제 강점기에 많은 부분이 의도적으로 훼손되었으나, 조선 후기에 그린 《동궐도》와 1900년에 그려진 《동궐도형》을 참조하여 복원이 진행되고 있다."
182,천추전,종로구,유적지,1,3,서울 종로구 세종로 1-1,https://search4.kakaocdn.net/argon/130x130_85_c/2ts0MadI1gN,"경복궁(景福宮)은 대한민국 서울 세종로에 있는 대조선국 왕조의 법궁(法宮, 정궁)이다. 근정전을 중심으로 하고 있다.
1395년(태조 4년)에 창건하였다. ‘경복(景福)’은 시경에 나오는 말로 왕과 그 자손, 온 백성들이 태평성대의 큰 복을 누리기를 축원한다는 의미다. 풍수지리적으로도 백악산을 뒤로 하고 좌우에는 낙산과 인왕산으로 둘러싸여 있어 길지의 요건을 갖추고 있다. 1592년, 임진왜란으로 인해 불탄 이후 그 임무를 창덕궁에 넘겨주었다가 1865년(고종 2년)에 흥선대원군의 명으로 중건되었다. 일제 강점기에는 조선총독부 건물을 짓는 등 많은 전각들이 훼손되었으나, 1990년대부터 조선총독부 건물을 철거하는 등 복원사업을 벌인 덕분에 복원 작업은 현재 부분 완료된 상태다...."
183,칠사당,종로구,유적지,1,3,강원 강릉시 명주동 38-1,https://search3.kakaocdn.net/argon/130x130_85_c/5xF71wxybtf,칠사당(七事堂)은 강원도 강릉시 명주동에 있는 조선시대의 건축물이다. 1971년 12월 16일 강원도의 유형문화재 제7호로 지정되었다.
184,통명전,종로구,유적지,1,3,서울 종로구 와룡동 2-1,https://search1.kakaocdn.net/argon/130x130_85_c/EFp22mCit3H,"창경궁 통명전(昌慶宮通明殿)은 창경궁에 있는 왕의 침전 겸 연회용 건물이다. 명정전 서북쪽 궁궐 안 가장 깊숙한 곳에 자리잡았는데, 동쪽에 있는 왕비의 침전인 환경전과 함께 남향하고 있다."
185,풍기대,종로구,유적지,1,3,서울 종로구 세종로 1-91,https://search4.kakaocdn.net/argon/130x130_85_c/AQ5kCwWZ5tz,풍기(風旗)는 조선시대에 풍향(바람의 방향)과 풍속(바람의 강도)을 관측하기 위해 사용된 깃발이다. 깃대 끝에는 좁고 긴 깃발을 매어 그 날리는 방향으로 풍향을 재고 나부끼는 정도로 바람의 세기를 알아냈다. 조선시대의 농업기상학의 발전을 실증하는 자료이다.
186,풍기대,종로구,유적지,1,3,서울 종로구 세종로 1-91,https://search4.kakaocdn.net/argon/130x130_85_c/AQ5kCwWZ5tz,풍기(風旗)는 조선시대에 풍향(바람의 방향)과 풍속(바람의 강도)을 관측하기 위해 사용된 깃발이다. 깃대 끝에는 좁고 긴 깃발을 매어 그 날리는 방향으로 풍향을 재고 나부끼는 정도로 바람의 세기를 알아냈다. 조선시대의 농업기상학의 발전을 실증하는 자료이다.
187,함양문,종로구,유적지,1,3,경남 함양군 안의면 황곡리 1481,https://search4.kakaocdn.net/argon/130x130_85_c/G0Z16hAr2la,"함양 교수정(咸陽 敎授亭)은 경상남도 함양군 지곡면 개평리에 있는, 두문동 72현 중 한 분인 덕곡 조승숙이 인재를 양성하기 위해 태조 7년(1398)에 지은 정자이다. 
1983년 7월 20일 경상남도의 문화재자료 제76호 교수정으로 지정되었다가, 2018년 12월 20일 현재의 명칭으로 변경되었다.

"
188,함인정,종로구,유적지,1,3,서울 관악구 신림동 1556-3,https://search3.kakaocdn.net/argon/130x130_85_c/FLj1J1S8jpS,"창경궁(昌慶宮)은 서울시에 있는 궁궐로 조선 성종(1483년) 때에 건축하였다. 창경궁은 서쪽으로 창덕궁과 붙어 있고 남쪽으로 종묘와 통하는 곳에 자리하고 있다. 또, 고려의 국새를 넘겨받은 수창궁(壽昌宮)의 청심정(淸心亭)과 동일한 이름의 정자를 가까이하고 있다. 조선 시대에는 창덕궁과 함께 동궐(東闕)이라고 하였는데, 담장 하나를 사이에 두고 서로 붙어 있으면서 서로 보완하는 기능을 가지고 있었다. 창경궁의 원래 이름은 수창궁(壽昌宮)과 매우 유사한 수강궁(壽康宮)으로 세종이 즉위하면서 상왕인 태종을 모시기 위하여 지은 것이다.
성종 14년(1483년) 세분의 대비를 모시기 위하여 새로 중건하고 이름을 창경궁으로 바꾸었다. 창경궁은 숙종이 인현왕후를 저주한 장희빈을 처형한 일과 영조가 사도세자를 뒤주에 가두어 죽인 일, 정조가 승하한 일 등 크고 작은 궁중 비극이 일어난 곳이기도 하다.일제강점기에 동물원과 식물원, 이왕가 박물관이 들어서고, 이름도 ‘창경원’(昌慶苑)으로 격하되는 등 수난을 겪었다. 1963년 1월에 사적 제123호로 지정되었고, 1983년에는 동물원과 식물원을 서울대공원으로 옮기고 이름도 창경궁으로 되찾았다.

"
189,향대청,종로구,유적지,1,3,서울 종로구 훈정동 1-2,https://search2.kakaocdn.net/argon/130x130_85_c/IqogUrAK19j,"신창(순천향대)역(Sinchang (Soonchunhyang University) station, 新昌(順天鄕大)驛)은 충청남도 아산시 신창면 행목리에 있는 수도권 전철 1호선의 전철역이다. 이 역부터 남영역까지 지상 구간이고 코레일 구간이다. 심야에 2편성이 주박한다."
191,홍화문,종로구,유적지,1,3,서울 종로구 와룡동 2-1,https://search1.kakaocdn.net/argon/130x130_85_c/cuaYgtANpI,"홍화문(弘化門)은 창경궁의 정문이다. 조선 시대 초기의 양식을 보이며, 안정되고 차분한 인상을 주는 조선 중기에 만들어진 대문이다. 대한민국의 보물 제384호로 지정되어 있다.현재 코로나바이러스로 인해 창경궁을 비롯한 경복궁,창덕궁,덕수궁등이 문을 닫았다.

"
192,희정당,종로구,유적지,1,3,서울 종로구 와룡동 2-71,https://search1.kakaocdn.net/argon/130x130_85_c/2PMfsZQ2jue,"창덕궁 희정당(昌德宮 熙政堂)은 원래 창덕궁의 내전에 속한 건물이었으나 조선 후기에 들어 편전으로 사용되었다. 건물의 창건연대는 확실하지 않으며, 연산군 2년 궁내의 숭문당 건물이 소실되었다가 재건되면서 당호를 희정당이라고 바꾸면서 창덕궁의 한 건물로 되었다. 임진왜란 때 소실되었다가 광해군 원년에 창덕궁이 재건될 때 다시 지어졌으며, 다시 인조반정 때 소실되었다가 1647년에 재건되었다. 이 때에는 인경궁의 건물을 철거한 자재로 세웠다. 순조 33년 또다시 소실되어 이듬해 재건되었으나, 1917년에 화재로 타 버리고 1920년 경복궁 강녕전을 이건하여 다시 세워져 오늘에 이르고 있다.
건물이 여러 차례 불에 탔다가 재건되면서 규모도 달라지고 건물의 용도도 바뀌었는데, 처음에는 규모가 크지 않았던 것으로 판단된다. 인조 때 재건될 때에는 15칸에 지나지 않았으나 뒤에 편전으로 이용되면서 규모가 늘어나 현재의 큰 건물이 되었다."
193,경복궁,종로구,유적지,1,3,서울 종로구 세종로 1-91,https://search1.kakaocdn.net/argon/130x130_85_c/4yogTqv12yY,"경복궁(景福宮)은 대한민국 서울 세종로에 있는 대조선국 왕조의 법궁(法宮, 정궁)이다. 근정전을 중심으로 하고 있다.
1395년(태조 4년)에 창건하였다. ‘경복(景福)’은 시경에 나오는 말로 왕과 그 자손, 온 백성들이 태평성대의 큰 복을 누리기를 축원한다는 의미다. 풍수지리적으로도 백악산을 뒤로 하고 좌우에는 낙산과 인왕산으로 둘러싸여 있어 길지의 요건을 갖추고 있다. 1592년, 임진왜란으로 인해 불탄 이후 그 임무를 창덕궁에 넘겨주었다가 1865년(고종 2년)에 흥선대원군의 명으로 중건되었다. 일제 강점기에는 조선총독부 건물을 짓는 등 많은 전각들이 훼손되었으나, 1990년대부터 조선총독부 건물을 철거하는 등 복원사업을 벌인 덕분에 복원 작업은 현재 부분 완료된 상태다...."
194,경희궁,종로구,유적지,1,3,서울 종로구 신문로2가 2-1,https://search3.kakaocdn.net/argon/130x130_85_c/J0IAscUHN70,"경희궁(慶熙宮)은 서울특별시에 있는 조선 시대 궁궐로 광해군 9년(1617년)에 건립한 이후, 10대에 걸쳐 임금이 정사를 보았던 궁궐이다. 서울시에 있는 5대 궁궐 중에서 서쪽에 자리하여 서궐로도 불렀으며, 새문안 대궐, 새문동 대궐, 아주개 대궐이라고도 하였다. 조선의 이궁(離宮)으로, 경운궁(덕수궁)과 홍교로 연결되어 있었다. 부지 7만 2천 8백 평에 정전, 동궁, 침전, 별당을 비롯해서 모두 98채의 건물이 들어섰던 경희궁은 경복궁, 창경궁과 함께 조선왕조의 3대궁으로 꼽힐 만큼 큰 궁궐이었으며 본래는 100여 동이 넘는 전각들이 있었으나 일제 강점기에 심하게 훼손되어 현재 남아있는 건물은 정문이었던 흥화문과 정전이었던 숭정전, 그리고 후원의 정자였던 황학정까지 세 채에 불과하다. 5대궁 가운데 가장 철저히 파괴된 궁이다. 그나마 초석과 기단이 남아 있고, 뒤쪽에는 울창한 수림이 잘 보전돼 있어 궁궐의 자취를 잘 간직하고 있는 편이다.일제 강점기에 경희궁을 허물고 그 자리에 경성중학교를 만들었으며, 해방 후에 서울고등학교가 위치하였다. 경희궁터는 사적 제271호로 지정되었고, 1980년 서울고등학교가 서초구로 이전한 이후 서울시립미술관 등으로 사용되다가 다시 건물을 허물고 경희궁의 일부를 복원하였다. 서울고등학교의 별칭과 경희대학교의 명칭 등이 여기에서 유래하였다."
196,창경궁,종로구,유적지,1,3,서울 종로구 와룡동 2-1,https://search3.kakaocdn.net/argon/130x130_85_c/Dl90GWqOXFi,"창경궁(昌慶宮)은 서울시에 있는 궁궐로 조선 성종(1483년) 때에 건축하였다. 창경궁은 서쪽으로 창덕궁과 붙어 있고 남쪽으로 종묘와 통하는 곳에 자리하고 있다. 또, 고려의 국새를 넘겨받은 수창궁(壽昌宮)의 청심정(淸心亭)과 동일한 이름의 정자를 가까이하고 있다. 조선 시대에는 창덕궁과 함께 동궐(東闕)이라고 하였는데, 담장 하나를 사이에 두고 서로 붙어 있으면서 서로 보완하는 기능을 가지고 있었다. 창경궁의 원래 이름은 수창궁(壽昌宮)과 매우 유사한 수강궁(壽康宮)으로 세종이 즉위하면서 상왕인 태종을 모시기 위하여 지은 것이다.
성종 14년(1483년) 세분의 대비를 모시기 위하여 새로 중건하고 이름을 창경궁으로 바꾸었다. 창경궁은 숙종이 인현왕후를 저주한 장희빈을 처형한 일과 영조가 사도세자를 뒤주에 가두어 죽인 일, 정조가 승하한 일 등 크고 작은 궁중 비극이 일어난 곳이기도 하다.일제강점기에 동물원과 식물원, 이왕가 박물관이 들어서고, 이름도 ‘창경원’(昌慶苑)으로 격하되는 등 수난을 겪었다. 1963년 1월에 사적 제123호로 지정되었고, 1983년에는 동물원과 식물원을 서울대공원으로 옮기고 이름도 창경궁으로 되찾았다.

"
